row_id,order_id,order_date,year,month,day_of_week,ship_date,ship_mode,customer_id,customer_name,segment,customer_address_key,country,city,state,postal_code,region,product_id,category,subcategory,product_name,price,sales,quantity,discount,profit
2151,US-2017-139969,2017-11-19,2017,11,Sunday,2017-11-26,Standard Class,AF-10870,Art Ferguson,Consumer,AF-10870-77840-College Station-Texas,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,233.058,3,0.3,-53.2704
2152,CA-2014-167360,2014-11-24,2014,11,Monday,2014-11-29,Second Class,RB-19435,Richard Bierner,Consumer,RB-19435-63116-Saint Louis-Missouri,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,15.97,111.79,7,0.0,43.5981
2153,CA-2015-123505,2015-11-22,2015,11,Sunday,2015-11-26,Standard Class,AR-10540,Andy Reiter,Consumer,AR-10540-2169-Quincy-Massachusetts,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,4.98,14.94,3,0.0,7.0218
2154,CA-2016-117282,2016-07-14,2016,7,Thursday,2016-07-18,Standard Class,DR-12880,Dan Reichenbach,Corporate,DR-12880-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,14.16,2,0.2,5.133
2155,US-2016-120460,2016-04-30,2016,4,Saturday,2016-05-05,Standard Class,BF-11170,Ben Ferrer,Home Office,BF-11170-75081-Dallas-Texas,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,18.84,22.608,3,0.6,-10.1736
2156,CA-2016-111115,2016-07-25,2016,7,Monday,2016-07-27,Second Class,LB-16735,Larry Blacks,Consumer,LB-16735-90032-Los Angeles-California,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,3.58,21.48,6,0.0,10.74
2157,CA-2014-124646,2014-06-22,2014,6,Sunday,2014-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,DV-13465-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,167.27,501.81,3,0.0,0.0
2158,CA-2014-124646,2014-06-22,2014,6,Sunday,2014-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,DV-13465-55407-Minneapolis-Minnesota,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,53.98,161.94,3,0.0,9.7164
2159,CA-2017-148166,2017-10-21,2017,10,Saturday,2017-10-26,Standard Class,NK-18490,Neil Knudson,Home Office,NK-18490-32725-Deltona-Florida,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,5.58,17.856,4,0.2,2.0088
2160,CA-2016-159737,2016-09-03,2016,9,Saturday,2016-09-09,Standard Class,CS-11950,Carlos Soltero,Consumer,CS-11950-60610-Chicago-Illinois,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",14.68,8.808,3,0.8,-14.9736
2161,CA-2016-141019,2016-05-14,2016,5,Saturday,2016-05-14,Same Day,LH-17155,Logan Haushalter,Consumer,LH-17155-45231-Cincinnati-Ohio,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99.23,79.384,1,0.2,29.769
2162,CA-2016-101938,2016-01-07,2016,1,Thursday,2016-01-12,Standard Class,DW-13480,Dianna Wilson,Home Office,DW-13480-94601-Oakland-California,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,34.58,1,0.0,10.0282
2163,CA-2017-166296,2017-03-13,2017,3,Monday,2017-03-19,Standard Class,KF-16285,Karen Ferguson,Home Office,KF-16285-95336-Manteca-California,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,104.85,314.55,3,0.0,150.984
2164,CA-2016-154018,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,HA-14920-78041-Laredo-Texas,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,79.99,191.976,3,0.2,23.997
2165,CA-2016-154018,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,HA-14920-78041-Laredo-Texas,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,5.18,8.288,2,0.2,3.0044
2166,CA-2016-154018,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,HA-14920-78041-Laredo-Texas,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",69.96,139.92,5,0.6,-150.414
2167,CA-2016-154018,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,HA-14920-78041-Laredo-Texas,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,19.84,15.872,1,0.2,1.1904
2168,CA-2016-154018,2016-10-13,2016,10,Thursday,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,HA-14920-78041-Laredo-Texas,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,4.49,6.286,7,0.8,-11.0005
2169,CA-2017-117870,2017-01-27,2017,1,Friday,2017-01-30,Second Class,JH-15820,John Huston,Consumer,JH-15820-44240-Kent-Ohio,United States,Kent,Ohio,44240,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,5.84,14.016,3,0.2,1.752
2170,CA-2017-117870,2017-01-27,2017,1,Friday,2017-01-30,Second Class,JH-15820,John Huston,Consumer,JH-15820-44240-Kent-Ohio,United States,Kent,Ohio,44240,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,71.976,3,0.2,-8.997
2171,CA-2017-117870,2017-01-27,2017,1,Friday,2017-01-30,Second Class,JH-15820,John Huston,Consumer,JH-15820-44240-Kent-Ohio,United States,Kent,Ohio,44240,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,59.99,107.982,3,0.4,-26.9955
2172,US-2017-137491,2017-11-19,2017,11,Sunday,2017-11-25,Standard Class,LC-16930,Linda Cazamias,Corporate,LC-16930-76903-San Angelo-Texas,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",218.08,305.312,2,0.3,-8.7232
2173,CA-2014-152296,2014-08-01,2014,8,Friday,2014-08-03,First Class,IL-15100,Ivan Liston,Consumer,IL-15100-94122-San Francisco-California,United States,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,8.23,19.752,3,0.2,6.9132
2174,CA-2016-112025,2016-07-30,2016,7,Saturday,2016-08-04,Standard Class,LS-16975,Lindsay Shagiari,Home Office,LS-16975-77070-Houston-Texas,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,15.44,9.264,3,0.8,-13.896
2175,CA-2015-132507,2015-07-30,2015,7,Thursday,2015-08-03,Second Class,CC-12610,Corey Catlett,Corporate,CC-12610-77041-Houston-Texas,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,19.31,61.792,4,0.2,6.1792
2176,CA-2016-125738,2016-10-15,2016,10,Saturday,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,PB-18805-84106-Salt Lake City-Utah,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,22.84,45.68,2,0.0,21.0128
2177,CA-2016-125738,2016-10-15,2016,10,Saturday,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,PB-18805-84106-Salt Lake City-Utah,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,60.12,9,0.0,28.8576
2178,CA-2016-125738,2016-10-15,2016,10,Saturday,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,PB-18805-84106-Salt Lake City-Utah,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,41.72,5,0.2,13.0375
2179,CA-2016-125738,2016-10-15,2016,10,Saturday,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,PB-18805-84106-Salt Lake City-Utah,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,71.6,8,0.0,32.936
2180,CA-2016-128818,2016-05-07,2016,5,Saturday,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,CJ-12010-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",15.22,85.232,7,0.2,30.8966
2181,CA-2016-128818,2016-05-07,2016,5,Saturday,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,CJ-12010-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,14.8,44.4,3,0.0,22.2
2182,CA-2016-128818,2016-05-07,2016,5,Saturday,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,CJ-12010-10009-New York City-New York,United States,New York City,New York,10009,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,122.99,442.764,4,0.1,59.0352
2183,CA-2016-128818,2016-05-07,2016,5,Saturday,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,CJ-12010-10009-New York City-New York,United States,New York City,New York,10009,East,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,799.99,3999.95,5,0.0,1159.9855
2184,CA-2016-128818,2016-05-07,2016,5,Saturday,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,CJ-12010-10009-New York City-New York,United States,New York City,New York,10009,East,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,39.99,199.95,5,0.0,21.9945
2185,CA-2016-128818,2016-05-07,2016,5,Saturday,2016-05-11,Standard Class,CJ-12010,Caroline Jumper,Consumer,CJ-12010-10009-New York City-New York,United States,New York City,New York,10009,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,7.96,63.68,8,0.0,28.0192
2186,CA-2017-124576,2017-08-01,2017,8,Tuesday,2017-08-04,Second Class,HK-14890,Heather Kirkland,Corporate,HK-14890-93905-Salinas-California,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,34.31,54.896,2,0.2,18.5274
2187,CA-2016-101378,2016-07-14,2016,7,Thursday,2016-07-14,Same Day,RH-19600,Rob Haberlin,Consumer,RH-19600-35810-Huntsville-Alabama,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,14.5,29.0,2,0.0,7.25
2188,CA-2017-143063,2017-08-10,2017,8,Thursday,2017-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,IL-15100-47201-Columbus-Indiana,United States,Columbus,Indiana,47201,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,11.68,70.08,6,0.0,35.04
2189,CA-2017-143063,2017-08-10,2017,8,Thursday,2017-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,IL-15100-47201-Columbus-Indiana,United States,Columbus,Indiana,47201,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",60.65,121.3,2,0.0,25.473
2190,CA-2017-143063,2017-08-10,2017,8,Thursday,2017-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,IL-15100-47201-Columbus-Indiana,United States,Columbus,Indiana,47201,Central,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1454.49,9,0.0,378.1674
2191,CA-2016-118913,2016-06-25,2016,6,Saturday,2016-06-29,Standard Class,AS-10240,Alan Shonely,Consumer,AS-10240-90049-Los Angeles-California,United States,Los Angeles,California,90049,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,20.27,60.81,3,0.0,17.0268
2192,CA-2016-128412,2016-12-10,2016,12,Saturday,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,AP-10915-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,63.98,153.552,3,0.2,51.8238
2193,CA-2016-128412,2016-12-10,2016,12,Saturday,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,AP-10915-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,21.78,65.34,3,0.0,22.869
2194,CA-2016-128412,2016-12-10,2016,12,Saturday,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,AP-10915-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,30.98,123.92,4,0.0,55.764
2195,CA-2016-128412,2016-12-10,2016,12,Saturday,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,AP-10915-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,11.7,35.1,3,0.0,12.285
2196,CA-2016-128412,2016-12-10,2016,12,Saturday,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,AP-10915-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,8.95,44.75,5,0.0,8.5025
2197,CA-2016-136483,2016-12-01,2016,12,Thursday,2016-12-06,Standard Class,AG-10390,Allen Goldenen,Consumer,AG-10390-37918-Knoxville-Tennessee,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,4.704,2,0.2,0.4116
2198,CA-2014-163013,2014-11-28,2014,11,Friday,2014-12-04,Standard Class,BF-11080,Bart Folk,Consumer,BF-11080-36116-Montgomery-Alabama,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,4.89,14.67,3,0.0,3.9609
2199,CA-2015-135363,2015-03-28,2015,3,Saturday,2015-04-02,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,CK-12205-19120-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,6.48,15.552,3,0.2,5.4432
2200,CA-2015-135363,2015-03-28,2015,3,Saturday,2015-04-02,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,CK-12205-19120-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,6.54,5.232,1,0.2,1.7004
2201,US-2014-165659,2014-06-01,2014,6,Sunday,2014-06-06,Standard Class,LT-17110,Liz Thompson,Consumer,LT-17110-72209-Little Rock-Arkansas,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,3.7,22.2,6,0.0,9.102
2202,US-2014-165659,2014-06-01,2014,6,Sunday,2014-06-06,Standard Class,LT-17110,Liz Thompson,Consumer,LT-17110-72209-Little Rock-Arkansas,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,125.99,881.93,7,0.0,229.3018
2203,CA-2015-138002,2015-09-06,2015,9,Sunday,2015-09-12,Standard Class,BT-11305,Beth Thompson,Home Office,BT-11305-98103-Seattle-Washington,United States,Seattle,Washington,98103,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.81,6.096,2,0.2,2.1336
2204,CA-2015-138002,2015-09-06,2015,9,Sunday,2015-09-12,Standard Class,BT-11305,Beth Thompson,Home Office,BT-11305-98103-Seattle-Washington,United States,Seattle,Washington,98103,West,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,191.82,3,0.0,74.8098
2205,CA-2015-128860,2015-06-29,2015,6,Monday,2015-07-05,Standard Class,SC-20725,Steven Cartwright,Consumer,SC-20725-17602-Lancaster-Pennsylvania,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001474,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",25.13,20.104,1,0.2,1.7591
2206,CA-2016-164350,2016-09-10,2016,9,Saturday,2016-09-12,Second Class,CG-12040,Catherine Glotzbach,Home Office,CG-12040-37620-Bristol-Tennessee,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",28.15,67.56,3,0.2,8.445
2207,US-2014-103905,2014-07-14,2014,7,Monday,2014-07-20,Standard Class,AW-10930,Arthur Wiediger,Home Office,AW-10930-60505-Aurora-Illinois,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.38,29.932,7,0.8,-46.3946
2208,US-2014-103905,2014-07-14,2014,7,Monday,2014-07-20,Standard Class,AW-10930,Arthur Wiediger,Home Office,AW-10930-60505-Aurora-Illinois,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,11.96,38.272,4,0.2,3.8272
2209,CA-2015-129854,2015-08-22,2015,8,Saturday,2015-08-26,Standard Class,RB-19705,Roger Barcio,Home Office,RB-19705-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,4.13,16.52,4,0.0,7.5992
2210,CA-2014-125556,2014-11-14,2014,11,Friday,2014-11-16,Second Class,ML-17410,Maris LaWare,Consumer,ML-17410-6824-Fairfield-Connecticut,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,832.93,7,0.0,233.2204
2211,CA-2014-125556,2014-11-14,2014,11,Friday,2014-11-16,Second Class,ML-17410,Maris LaWare,Consumer,ML-17410-6824-Fairfield-Connecticut,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,4.38,43.8,10,0.0,21.024
2212,CA-2016-162313,2016-11-27,2016,11,Sunday,2016-11-30,First Class,VB-21745,Victoria Brennan,Corporate,VB-21745-48146-Lincoln Park-Michigan,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,167.292,6,0.1,29.7408
2213,CA-2017-107874,2017-11-21,2017,11,Tuesday,2017-11-25,Standard Class,SW-20275,Scott Williamson,Consumer,SW-20275-10035-New York City-New York,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,27.42,1,0.0,11.2422
2214,CA-2017-129378,2017-10-01,2017,10,Sunday,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,NS-18505-95123-San Jose-California,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,1.44,1,0.2,0.504
2215,CA-2017-129378,2017-10-01,2017,10,Sunday,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,NS-18505-95123-San Jose-California,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,5.94,61.776,13,0.2,20.8494
2216,CA-2017-129378,2017-10-01,2017,10,Sunday,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,NS-18505-95123-San Jose-California,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",120.98,241.96,2,0.0,60.49
2217,CA-2017-129378,2017-10-01,2017,10,Sunday,2017-10-02,First Class,NS-18505,Neola Schneider,Consumer,NS-18505-95123-San Jose-California,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,108.608,4,0.2,9.5032
2218,CA-2014-151953,2014-09-20,2014,9,Saturday,2014-09-25,Standard Class,DB-13555,Dorothy Badders,Corporate,DB-13555-32216-Jacksonville-Florida,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1.76,2.816,2,0.2,0.9856
2219,CA-2017-130841,2017-07-28,2017,7,Friday,2017-08-01,Standard Class,MH-17620,Matt Hagelstein,Corporate,MH-17620-94110-San Francisco-California,United States,San Francisco,California,94110,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.12,9.984,4,0.2,3.6192
